event_id,user_id,movie_id,movie_title,genre,session_id,event_type,event_timestamp,position_sec,segment_index,duration_sec,session_seq,total_sessions,device,tag_value,value
526857,44895,804,She's the One (1996),Comedy,u44895-m804-s2,pause,2005-12-19T15:21:38.805822+00:00,3587.7,19.0,8064,2,2,smart_tv,,
526858,44895,804,She's the One (1996),Comedy,u44895-m804-s2,seek_forward,2005-12-19T15:21:45.534903+00:00,3920.8,21.0,8064,2,2,smart_tv,,
526859,44895,804,She's the One (1996),Comedy,u44895-m804-s2,seek_forward,2005-12-19T15:22:03.977004+00:00,4312.6,23.0,8064,2,2,smart_tv,,
526860,44895,804,She's the One (1996),Comedy,u44895-m804-s2,segment_watch,2005-12-19T15:25:38.999811+00:00,4505.2,25.0,8064,2,2,smart_tv,,
526861,44895,804,She's the One (1996),Comedy,u44895-m804-s2,seek_forward,2005-12-19T15:26:41.077948+00:00,4907.0,27.0,8064,2,2,smart_tv,,
526862,44895,804,She's the One (1996),Comedy,u44895-m804-s2,seek_backward,2005-12-19T15:26:58.844588+00:00,5792.8,32.0,8064,2,2,smart_tv,,
526863,44895,804,She's the One (1996),Comedy,u44895-m804-s2,pause,2005-12-19T15:29:09.598641+00:00,5792.8,32.0,8064,2,2,smart_tv,,
526864,44895,804,She's the One (1996),Comedy,u44895-m804-s2,seek_forward,2005-12-19T15:29:24.403063+00:00,6484.4,36.0,8064,2,2,smart_tv,,
526865,44895,804,She's the One (1996),Comedy,u44895-m804-s2,pause,2005-12-19T15:31:46.804957+00:00,6484.4,36.0,8064,2,2,smart_tv,,
526866,44895,804,She's the One (1996),Comedy,u44895-m804-s2,segment_watch,2005-12-19T15:34:01.747414+00:00,6668.4,37.0,8064,2,2,smart_tv,,
526867,44895,804,She's the One (1996),Comedy,u44895-m804-s2,segment_watch,2005-12-19T15:35:52.287773+00:00,6859.3,38.0,8064,2,2,smart_tv,,
526868,44895,804,She's the One (1996),Comedy,u44895-m804-s2,segment_watch,2005-12-19T15:37:57.453429+00:00,7023.1,39.0,8064,2,2,smart_tv,,
526869,44895,804,She's the One (1996),Comedy,u44895-m804-s2,segment_watch,2005-12-19T15:40:18.374951+00:00,7217.6,40.0,8064,2,2,smart_tv,,
526870,44895,804,She's the One (1996),Comedy,u44895-m804-s2,seek_forward,2005-12-19T15:40:56.773636+00:00,7816.7,43.0,8064,2,2,smart_tv,,
526871,44895,804,She's the One (1996),Comedy,u44895-m804-s2,segment_watch,2005-12-19T15:43:08.260194+00:00,7984.1,44.0,8064,2,2,smart_tv,,
526872,44895,804,She's the One (1996),Comedy,u44895-m804-s2,session_end,2005-12-19T15:43:49.878016+00:00,7984.1,44.0,8064,2,2,smart_tv,,
2226070,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,session_start,2006-12-19T03:27:30.399534+00:00,0.0,,6275,1,1,mobile,,
2226071,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:30:03.070871+00:00,168.9,0.0,6275,1,1,mobile,,
2226072,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:32:15.280154+00:00,343.4,1.0,6275,1,1,mobile,,
2226073,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,seek_forward,2006-12-19T03:32:32.939790+00:00,769.0,4.0,6275,1,1,mobile,,
2226074,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T03:33:12.980495+00:00,769.0,4.0,6275,1,1,mobile,,
2226075,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:35:38.828365+00:00,953.5,5.0,6275,1,1,mobile,,
2226076,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:38:49.867809+00:00,1142.1,6.0,6275,1,1,mobile,,
2226077,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:40:33.240605+00:00,1320.2,7.0,6275,1,1,mobile,,
2226078,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T03:41:03.686568+00:00,1320.2,7.0,6275,1,1,mobile,,
2226079,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:42:29.770095+00:00,1492.8,8.0,6275,1,1,mobile,,
2226080,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T03:45:15.554038+00:00,1492.8,8.0,6275,1,1,mobile,,
2226081,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:48:50.931014+00:00,1658.1,9.0,6275,1,1,mobile,,
2226082,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T03:50:05.951930+00:00,1658.1,9.0,6275,1,1,mobile,,
2226083,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T03:51:17.139378+00:00,1658.1,9.0,6275,1,1,mobile,,
2226084,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T03:52:27.565061+00:00,1658.1,9.0,6275,1,1,mobile,,
2226085,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:53:24.721732+00:00,1852.1,10.0,6275,1,1,mobile,,
2226086,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:55:21.286755+00:00,2029.4,11.0,6275,1,1,mobile,,
2226087,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T03:55:41.265574+00:00,2029.4,11.0,6275,1,1,mobile,,
2226088,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:58:00.097807+00:00,2220.4,12.0,6275,1,1,mobile,,
2226089,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T03:59:55.082091+00:00,2417.2,13.0,6275,1,1,mobile,,
2226090,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T04:01:51.056949+00:00,2590.3,14.0,6275,1,1,mobile,,
2226091,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T04:03:03.562260+00:00,2590.3,14.0,6275,1,1,mobile,,
2226092,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T04:06:33.597737+00:00,2777.1,15.0,6275,1,1,mobile,,
2226093,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T04:07:24.674777+00:00,2777.1,15.0,6275,1,1,mobile,,
2226094,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T04:07:37.988592+00:00,2777.1,15.0,6275,1,1,mobile,,
2226095,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T04:08:59.456074+00:00,2949.9,16.0,6275,1,1,mobile,,
2226096,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,seek_forward,2006-12-19T04:09:22.922716+00:00,3222.4,17.0,6275,1,1,mobile,,
2226097,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T04:09:51.089329+00:00,3222.4,17.0,6275,1,1,mobile,,
2226098,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T04:11:43.540547+00:00,3410.9,18.0,6275,1,1,mobile,,
2226099,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T04:13:05.350222+00:00,3410.9,18.0,6275,1,1,mobile,,
2226100,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T04:16:17.018674+00:00,3591.2,19.0,6275,1,1,mobile,,
2226101,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,segment_watch,2006-12-19T04:18:51.269686+00:00,3775.9,20.0,6275,1,1,mobile,,
2226102,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,pause,2006-12-19T04:27:21.363521+00:00,3775.9,20.0,6275,1,1,mobile,,
2226103,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,seek_forward,2006-12-19T04:28:02.610549+00:00,4170.1,23.0,6275,1,1,mobile,,
2226104,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,drop_off,2006-12-19T04:28:17.033629+00:00,3997.9,22.0,6275,1,1,mobile,,
2226105,151491,5445,Minority Report (2002),Action,u151491-m5445-s1,rating_given,2006-12-19T06:03:11.435695+00:00,,,6275,1,1,mobile,,2.5
460494,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,session_start,2007-04-12T13:59:18.338669+00:00,0.0,,5762,1,2,tablet,,
460495,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:00:20.024305+00:00,0.0,0.0,5762,1,2,tablet,,
460496,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:04:41.851950+00:00,0.0,0.0,5762,1,2,tablet,,
460497,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:06:46.103330+00:00,166.7,0.0,5762,1,2,tablet,,
460498,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:10:03.452335+00:00,364.2,2.0,5762,1,2,tablet,,
460499,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,seek_forward,2007-04-12T14:10:50.723240+00:00,878.1,4.0,5762,1,2,tablet,,
460500,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:12:46.938636+00:00,1050.3,5.0,5762,1,2,tablet,,
460501,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:13:52.315604+00:00,1050.3,5.0,5762,1,2,tablet,,
460502,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:17:33.393299+00:00,1050.3,5.0,5762,1,2,tablet,,
460503,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:18:13.267613+00:00,1050.3,5.0,5762,1,2,tablet,,
460504,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:20:47.933415+00:00,1214.0,6.0,5762,1,2,tablet,,
460505,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:23:23.511421+00:00,1399.6,7.0,5762,1,2,tablet,,
460506,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:23:41.891871+00:00,1399.6,7.0,5762,1,2,tablet,,
460507,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:25:26.279876+00:00,1588.0,8.0,5762,1,2,tablet,,
460508,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:26:39.482757+00:00,1762.7,9.0,5762,1,2,tablet,,
460509,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:28:21.957527+00:00,1932.6,10.0,5762,1,2,tablet,,
460510,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:29:23.562419+00:00,1932.6,10.0,5762,1,2,tablet,,
460511,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:32:37.037755+00:00,2121.6,11.0,5762,1,2,tablet,,
460512,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:34:04.155461+00:00,2121.6,11.0,5762,1,2,tablet,,
460513,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:37:00.898421+00:00,2291.7,12.0,5762,1,2,tablet,,
460514,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:39:29.858891+00:00,2291.7,12.0,5762,1,2,tablet,,
460515,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:40:49.202164+00:00,2459.1,13.0,5762,1,2,tablet,,
460516,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:43:40.412399+00:00,2621.9,14.0,5762,1,2,tablet,,
460517,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:45:09.684309+00:00,2814.0,15.0,5762,1,2,tablet,,
460518,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:47:17.696572+00:00,2981.3,16.0,5762,1,2,tablet,,
460519,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T14:50:26.945789+00:00,3165.3,17.0,5762,1,2,tablet,,
460520,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:51:04.165784+00:00,3165.3,17.0,5762,1,2,tablet,,
460521,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T14:59:10.770220+00:00,3165.3,17.0,5762,1,2,tablet,,
460522,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T15:02:25.102919+00:00,3340.4,18.0,5762,1,2,tablet,,
460523,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T15:04:09.068344+00:00,3514.8,19.0,5762,1,2,tablet,,
460524,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,seek_forward,2007-04-12T15:04:37.595727+00:00,3807.1,21.0,5762,1,2,tablet,,
460525,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,segment_watch,2007-04-12T15:06:54.150062+00:00,3973.3,22.0,5762,1,2,tablet,,
460526,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T15:09:52.892878+00:00,3973.3,22.0,5762,1,2,tablet,,
460527,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,pause,2007-04-12T15:10:47.797025+00:00,3973.3,22.0,5762,1,2,tablet,,
460528,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,seek_forward,2007-04-12T15:11:01.873297+00:00,4659.5,25.0,5762,1,2,tablet,,
460529,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,seek_forward,2007-04-12T15:11:10.524935+00:00,5054.3,28.0,5762,1,2,tablet,,
460530,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,drop_off,2007-04-12T15:11:31.941460+00:00,4148.6,23.0,5762,1,2,tablet,,
460574,100419,48780,"Prestige, The (2006)",Drama,u100419-m48780-s1,rating_given,2007-04-12T16:09:39.784428+00:00,,,5762,1,2,smart_tv,,4.0
1185967,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,session_start,2007-08-31T17:00:56.250496+00:00,0.0,,7012,2,2,web,,
1185968,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:03:08.646057+00:00,178.1,0.0,7012,2,2,web,,
1185969,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:05:23.214126+00:00,363.7,2.0,7012,2,2,web,,
1185970,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:07:44.611423+00:00,543.1,3.0,7012,2,2,web,,
1185971,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:11:27.757478+00:00,720.7,4.0,7012,2,2,web,,
1185972,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:14:16.491525+00:00,901.7,5.0,7012,2,2,web,,
1185973,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,pause,2007-08-31T17:16:50.832916+00:00,1073.2,5.0,7012,2,2,web,,
1185974,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,seek_forward,2007-08-31T17:17:07.481991+00:00,1462.3,8.0,7012,2,2,web,,
1185975,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,seek_forward,2007-08-31T17:17:23.741899+00:00,2129.3,11.0,7012,2,2,web,,
1185976,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:21:00.013264+00:00,2305.0,12.0,7012,2,2,web,,
1185977,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,seek_forward,2007-08-31T17:21:06.233292+00:00,2853.1,15.0,7012,2,2,web,,
1185978,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:23:59.094228+00:00,3042.4,16.0,7012,2,2,web,,
1185979,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:28:27.263029+00:00,3219.2,17.0,7012,2,2,web,,
1185980,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:30:56.237976+00:00,3415.0,18.0,7012,2,2,web,,
1185981,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:33:03.261593+00:00,3584.0,19.0,7012,2,2,web,,
1185982,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,pause,2007-08-31T17:34:59.582599+00:00,3584.0,19.0,7012,2,2,web,,
1185983,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:36:38.424895+00:00,3759.0,20.0,7012,2,2,web,,
1185984,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:39:48.311579+00:00,3949.3,21.0,7012,2,2,web,,
1185985,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,seek_backward,2007-08-31T17:40:17.164533+00:00,5372.4,29.0,7012,2,2,web,,
1185986,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,pause,2007-08-31T17:40:47.224548+00:00,5372.4,29.0,7012,2,2,web,,
1185987,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:44:38.465322+00:00,5534.6,30.0,7012,2,2,web,,
1185988,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,seek_forward,2007-08-31T17:44:58.451997+00:00,6175.3,34.0,7012,2,2,web,,
1185989,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,pause,2007-08-31T17:49:55.678578+00:00,6175.3,34.0,7012,2,2,web,,
1185990,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,pause,2007-08-31T17:52:28.690065+00:00,6175.3,34.0,7012,2,2,web,,
1185991,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:54:44.079256+00:00,6353.6,35.0,7012,2,2,web,,
1185992,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,pause,2007-08-31T17:55:43.663130+00:00,6353.6,35.0,7012,2,2,web,,
1185993,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,seek_forward,2007-08-31T17:55:54.482441+00:00,6924.5,38.0,7012,2,2,web,,
1185994,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,segment_watch,2007-08-31T17:57:21.364808+00:00,7106.4,39.0,7012,2,2,web,,
1185995,104857,19,Ace Ventura: When Nature Calls (1995),Comedy,u104857-m19-s2,session_end,2007-08-31T17:57:57.198308+00:00,7012.0,38.0,7012,2,2,web,,
2160213,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,session_start,2007-09-01T16:50:50.327642+00:00,0.0,,7711,2,3,web,,
2160214,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T16:53:52.022910+00:00,167.3,0.0,7711,2,3,web,,
2160215,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T16:56:56.307150+00:00,348.7,1.0,7711,2,3,web,,
2160216,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T16:59:00.216887+00:00,534.1,2.0,7711,2,3,web,,
2160217,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:01:31.035894+00:00,713.8,3.0,7711,2,3,web,,
2160218,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:04:18.521014+00:00,878.7,4.0,7711,2,3,web,,
2160219,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:05:52.547270+00:00,1072.4,5.0,7711,2,3,web,,
2160220,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:07:38.240328+00:00,1246.9,6.0,7711,2,3,web,,
2160221,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:09:14.565308+00:00,1441.6,8.0,7711,2,3,web,,
2160222,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,pause,2007-09-01T17:10:06.540276+00:00,1441.6,8.0,7711,2,3,web,,
2160223,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:13:58.443157+00:00,1781.3,9.0,7711,2,3,web,,
2160224,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:16:18.306952+00:00,1975.7,10.0,7711,2,3,web,,
2160225,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:18:21.970580+00:00,2159.9,11.0,7711,2,3,web,,
2160226,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:20:18.187279+00:00,2336.2,12.0,7711,2,3,web,,
2160227,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:23:06.108606+00:00,2518.0,13.0,7711,2,3,web,,
2160228,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:24:32.334803+00:00,2705.6,15.0,7711,2,3,web,,
2160229,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:31:12.619387+00:00,3057.5,16.0,7711,2,3,web,,
2160230,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:33:50.406485+00:00,3242.7,18.0,7711,2,3,web,,
2160231,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:37:58.418118+00:00,3597.9,19.0,7711,2,3,web,,
2160232,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,pause,2007-09-01T17:40:46.948258+00:00,3597.9,19.0,7711,2,3,web,,
2160233,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:43:43.209128+00:00,3760.5,20.0,7711,2,3,web,,
2160234,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:46:18.765563+00:00,3928.3,21.0,7711,2,3,web,,
2160235,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,pause,2007-09-01T17:47:29.247281+00:00,3928.3,21.0,7711,2,3,web,,
2160236,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:48:31.633804+00:00,4125.2,22.0,7711,2,3,web,,
2160237,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:51:47.116608+00:00,4289.4,23.0,7711,2,3,web,,
2160238,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:57:01.916806+00:00,4456.0,24.0,7711,2,3,web,,
2160239,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T17:58:59.232635+00:00,4636.6,25.0,7711,2,3,web,,
2160240,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:01:42.617145+00:00,4806.2,26.0,7711,2,3,web,,
2160241,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,pause,2007-09-01T18:04:30.327315+00:00,4806.2,26.0,7711,2,3,web,,
2160242,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:07:02.467446+00:00,4983.8,27.0,7711,2,3,web,,
2160243,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:09:42.036144+00:00,5159.4,28.0,7711,2,3,web,,
2160244,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:12:06.798491+00:00,5325.0,29.0,7711,2,3,web,,
2160245,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:14:18.749244+00:00,5505.5,30.0,7711,2,3,web,,
2160246,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:16:21.945196+00:00,5687.5,31.0,7711,2,3,web,,
2160247,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:18:27.197539+00:00,5874.9,32.0,7711,2,3,web,,
2160248,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,seek_backward,2007-09-01T18:18:55.170573+00:00,6430.4,35.0,7711,2,3,web,,
2160249,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,seek_backward,2007-09-01T18:19:17.176484+00:00,6254.1,34.0,7711,2,3,web,,
2160250,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:20:56.625244+00:00,6426.9,35.0,7711,2,3,web,,
2160251,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,pause,2007-09-01T18:22:26.935272+00:00,6426.9,35.0,7711,2,3,web,,
2160252,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:24:32.137326+00:00,6621.4,36.0,7711,2,3,web,,
2160253,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:26:59.403535+00:00,6806.7,37.0,7711,2,3,web,,
2160254,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:29:48.500753+00:00,7000.1,38.0,7711,2,3,web,,
2160255,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,pause,2007-09-01T18:30:51.729481+00:00,7000.1,38.0,7711,2,3,web,,
2160256,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:33:06.191271+00:00,7185.2,39.0,7711,2,3,web,,
2160257,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,pause,2007-09-01T18:33:47.818600+00:00,7185.2,39.0,7711,2,3,web,,
2160258,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:36:22.746811+00:00,7376.6,40.0,7711,2,3,web,,
2160259,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:38:31.027726+00:00,7542.7,41.0,7711,2,3,web,,
2160260,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,segment_watch,2007-09-01T18:41:15.845628+00:00,7712.3,42.0,7711,2,3,web,,
2160261,131896,1270,Back to the Future (1985),Adventure,u131896-m1270-s2,session_end,2007-09-01T18:41:28.318469+00:00,7711.0,42.0,7711,2,3,web,,
2948779,15050,2411,Rocky IV (1985),Action,u15050-m2411-s2,session_start,2009-07-16T22:49:58.092778+00:00,0.0,,6468,2,2,smart_tv,,
